"interval_start_utc","interval_end_utc","market","location","location_type","lmp","energy","congestion","loss"
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ELPATIO_1_N001","Node",47.51609,46.29844,0,1.21765
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ELSEGNDO_2_B1","Node",46.46511,46.29844,0,0.16667
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","EMBRCDR_2_N001","Node",47.46516,46.29844,0,1.16672
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ENCNITAS_6_N001","Node",46.0901,46.29844,0,-0.20834
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ESCO_6_N001","Node",45.95583,46.29844,0,-0.34261
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ESTPRTL_1_N001","Node",46.86791,46.29844,0,0.56947
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ESTQNCY_6_N001","Node",35.45145,46.29844,-7.75889,-3.08811
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","EUREKAA_6_N001","Node",49.21524,46.29844,0,2.9168
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","FIREBAGH_6_N001","Node",46.40956,46.29844,0,0.11112
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","FOOTHILL_1_N001","Node",46.34474,46.29844,0,0.0463
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","FORTORD_6_N001","Node",45.78453,46.29844,0,-0.51391
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","FRANKLIN_6_N003","Node",47.31238,46.29844,0,1.01394
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","FREMNT_1_N001","Node",47.17811,46.29844,0,0.87967
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","FROGTOWN_7_N001","Node",47.22441,46.29844,0,0.92597
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","FTCHMTN_6_N001","Node",46.59012,46.29844,0,0.29168
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GERBER_6_N101","Node",45.69656,46.29844,0,-0.60188
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GLENWOOD_6_N001","Node",47.46516,46.29844,0,1.16672
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GOLDHILL_1_N033","Node",94.67111,46.29844,48.49305,-0.12038
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GOLETA_6_N002","Node",46.96514,46.29844,0,0.6667
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GONDER_2_N501","Node",35.30251,46.29844,0,0.29407
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GONZALES_6_N001","Node",45.78916,46.29844,0,-0.50928
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GOULD_2_N001","Node",45.68267,46.29844,0,-0.61577
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GRDNWEST_1_N001","Node",47.13644,46.29844,0,0.838
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GREENBRE_6_N001","Node",47.53461,46.29844,0,1.23617
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GRSSVLY_6_N101","Node",32.09313,46.29844,-14.54791,0.34261
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","GUSTINE_6_N001","Node",51.48387,46.29844,0,5.18543
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HARBORG_7_B2","Node",46.22436,46.29844,0,-0.07408
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HARDING_6_N001","Node",46.65031,46.29844,0,0.35187
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HARTER_6_N001","Node",108.52233,46.29844,62.0711,0.15278
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HARTLEY_6_N001","Node",46.00676,46.29844,0,-0.29168
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HATTON_6_N001","Node",45.79379,46.29844,0,-0.50465
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HIDESERT_2_N018","Node",45.14561,46.29844,0,-1.15283
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HILLSIDE_1_N004","Node",46.86328,46.29844,0,0.56484
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HLFMNBY_6_N002","Node",47.92351,46.29844,0,1.62508
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HOLLISTR_1_N001","Node",45.95583,46.29844,0,-0.34261
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HUNT1G_7_B1","Node",45.95583,46.29844,0,-0.34261
